,Id,route_distance_km,delta_time,hours,sym_hours_periods,time,distance,speed_from_node,diff_nodes,diff_dist
577,-6660700149509864400,3611.0,498.00000000000006,5,7,340.28570923785816,3431.091339,10.082972178539778,2,179.90866099999994
578,-1501253243045914773,2602.0,935.0,15,2,315.05405545213296,1976.234231,6.272683042165299,2,625.7657690000001
579,-2999026975189555426,7902.0,980.0,23,10,824.6025669867757,8157.94777,9.89318745369711,4,-255.94776999999976
580,-6860381241864929592,2855.0,632.0,11,1,269.1917374373912,1992.615628,7.40221689925919,2,862.384372
581,3628238766521849962,2431.0,596.0,13,0,253.141469527569,1744.309466,6.890650786121125,2,686.6905340000001
582,157776408867530723,4093.0,919.0,13,0,610.570755258186,3944.8314290000003,6.460891542916904,3,148.1685709999997
583,-1260026275931568152,7563.0,980.0,20,7,438.41933617944005,4008.661522,9.14344142968936,1,3554.338478
584,-657341335925362034,2001.9999999999998,568.0,8,4,284.1120692213111,1871.445883,6.586998884381163,1,130.55411699999968
585,4356812639663757029,1835.0,342.0,12,0,201.45748472826403,1818.959589,9.028999798411581,1,16.04041099999995
586,-6863606939297836307,4777.0,678.0,21,8,594.4038331263562,4905.365231,8.252580077082436,4,-128.36523099999977
587,4245117526163635118,4872.0,839.0,20,7,372.27269542513017,3484.6347220000002,9.36043595144843,3,1387.3652779999998
588,5751722917907965759,4598.0,659.0,8,4,402.7857062823585,3758.261638,9.330672810334052,2,839.738362
589,-6574548383991039293,4365.0,715.0,14,1,470.3878711791867,3290.468804,6.995224591466027,2,1074.531196
590,8654005810088737584,2047.0000000000002,267.0,10,2,91.0829492205887,629.834527,6.91495534992657,1,1417.1654730000002
591,-8878794284622343010,6361.0,730.0,0,12,543.8593229959481,5536.947999,10.180845974099908,4,824.052001
592,-1507448607385810342,5194.0,699.0,7,5,400.07773727229664,3954.146338,9.883445064849413,4,1239.853662
593,215095135466792045,2488.0,535.0,5,7,291.9600324612007,2014.153123,6.898728932247485,3,473.84687699999995
594,-7511981926148251630,4975.0,763.0,9,3,433.6258761454455,4120.325242,9.502028058440803,2,854.6747580000001
595,7976217001902606151,2705.0,490.00000000000006,7,5,285.634693194155,2351.208092,8.231521408366907,2,353.79190800000015
596,2469265179062022433,2283.0,554.0,15,2,327.5239188231162,1927.093666,5.883825745993084,3,355.906334
597,6990841860397047630,4233.0,477.00000000000006,20,7,407.94029560770406,4050.6516490000004,9.92952079658076,2,182.34835099999964
598,4793109999670910773,4309.0,509.00000000000006,5,7,337.68269792438565,4448.9832049999995,13.17504045172081,2,-139.98320499999954
599,-4114545052482065329,6557.0,952.0,18,5,783.6494571036264,6297.975229,8.036725058519606,3,259.0247710000003
600,6875460224201597019,5502.0,867.0,7,5,626.7146868548358,5548.462996,8.853251906134403,3,-46.4629960000002
601,3541920975700577831,1420.0,318.0,10,2,154.23506246287994,1063.202505,6.893390439387821,2,356.797495
602,2419923271348932927,5265.0,962.0,13,0,587.9888254333199,5457.382784,9.281439625962564,2,-192.38278400000036
603,-9039324017894148907,1592.0,405.0,12,0,114.4408733929394,846.593451,7.3976493354185795,2,745.406549
604,-6127386618167382408,2477.0,334.0,21,8,267.6535135751857,2368.565115,8.849370528941904,2,108.43488500000012
605,-4421400893301364425,6053.0,775.0,20,7,669.6454602434043,5562.003496,8.305892933222172,4,490.99650399999973
606,6295019504644932997,4377.0,820.0,12,0,536.4762440817356,3379.604642,6.299635220166609,3,997.3953580000002
607,8948513295758501503,2564.0,718.0,6,6,233.42648004905428,2017.754821,8.644069946888509,2,546.245179
608,-7618198516512527807,6137.0,929.0,7,5,563.8065434760705,5686.08749,10.085174703619476,3,450.9125100000001
609,-3413411630828429853,3343.0,702.0,9,3,279.75518549287426,2434.185983,8.701129091535648,2,908.8140170000001
610,-804854325866669820,2153.0,512.0,15,2,267.36401861893404,1629.892615,6.096155434150013,3,523.107385
611,8555685880187978643,4733.0,643.0,6,6,336.9499501129408,3225.431511,9.572435045379532,2,1507.5684890000002
612,-8657243431438720802,1611.0,336.0,17,4,183.80662382204923,1463.711047,7.963320453658292,0,147.288953
613,3237854362789372346,3762.0,925.0,14,1,420.81901067580486,2650.90373,6.29939157392828,3,1111.09627
614,-5453690067517817158,10340.0,862.0,3,9,680.0306770498865,8343.444551,12.269217893515606,8,1996.5554489999995
615,-4605633190639617262,7335.0,642.0,5,7,531.0797482186919,6403.790751,12.058058648402838,3,931.2092490000005
616,-2743873535651969873,7015.0,659.0,4,8,439.45987896252234,5657.1539809999995,12.872970325198784,1,1357.8460190000005
617,-1110533926287433323,5810.0,758.0,7,5,442.4257969653769,4312.366686,9.747095932422482,4,1497.6333139999997
618,-8454242374771988642,6146.0,916.0,7,5,651.373843784032,5255.602284,8.068488371391428,5,890.3977160000004
619,2844535055765107843,4933.0,644.0,22,9,478.2990392031431,4881.901688,10.206798023540582,3,51.09831200000008
620,-7073790596185737306,2439.0,558.0,17,4,201.73038063837268,1211.772011,6.00688903260563,2,1227.227989
621,-6067540545334532473,5409.0,964.0,12,0,702.6995563992423,5547.461193,7.894499352505898,4,-138.4611930000001
622,-427797820531747355,1386.0,198.0,21,8,111.49267632586994,830.6034209999999,7.449847365510526,2,555.3965790000001
623,1258927252569034831,4650.0,739.0,8,4,270.29874385188776,2179.324713,8.06265201955277,3,2470.675287
624,-3384628948390590194,4300.0,557.0,9,3,320.0033229975929,4045.94778,12.643455518211711,2,254.05222000000003
625,8994445648438404427,1856.0,377.0,20,7,235.01664061443566,1825.914624,7.769299311003108,1,30.085375999999997
626,-1542952650054925246,3366.0,810.0,14,1,466.8102892426494,2500.848574,5.357312449255058,3,865.1514259999999
627,-8367296552468975205,3067.0,617.0,8,4,328.7817359626952,2620.575773,7.970563709467548,4,446.424227
628,3688197788213714924,3130.0,943.0,15,2,391.4185087343283,2426.3306549999998,6.1988143147488435,4,703.6693450000002
629,3141647489032385114,1665.0,801.0,12,0,216.5322921547209,1400.230082,6.466610906236009,1,264.76991799999996
630,-6827201950763095334,4030.0000000000005,808.0,12,0,348.8043422703022,2627.0359320000002,7.531545951811021,5,1402.9640680000002
631,9106090836267124776,3728.0,660.0,6,6,428.55132649501314,3284.401891,7.663963889371415,3,443.598109
632,1667141968043465613,4799.0,379.0,4,8,205.65251854383,1775.952178,8.635693793467924,3,3023.047822
633,1947392916930914438,4091.9999999999995,966.0,15,2,534.1092694686074,4087.886317,7.653651697651856,3,4.1136829999995825
634,-5523881628828577905,2939.0,353.0,23,10,291.04529364685646,1964.538833,6.749941936472948,1,974.4611669999999
635,2097790573660091363,6101.0,994.0,7,5,568.6100431230154,5582.383532,9.817595731055851,1,518.6164680000002
636,2452940026679786836,4808.0,884.0,7,5,598.1200196422134,4721.163516,7.893338060852955,5,86.83648400000038
637,-6594843821840985928,1795.0,336.0,18,5,218.92868649172314,1442.420263,6.588539337235426,2,352.579737
638,8220945044834770031,5596.0,767.0,17,4,444.79152791570965,2950.964959,6.634490033630369,3,2645.035041
639,7173962268151065909,3205.0,441.0,19,6,312.21244408052485,2998.667085,9.604572597454165,1,206.33291499999996
640,5675296228176166586,1344.0,305.0,20,7,153.53783548528824,1113.077049,7.249529378096862,1,230.922951
641,101514152488258031,1845.0,444.0,16,3,296.8590615874525,1795.43884,6.048118694436676,3,49.56115999999997
642,-5995195550938867009,5037.0,810.0,7,5,459.6473375446021,4081.894968,8.880493009717284,4,955.1050319999999
643,-8412733599195186616,5268.0,908.0,8,4,652.209232743158,4937.812,7.570901716971745,2,330.1880000000001
644,-5941368649100987848,1836.0,413.0,19,6,173.2276966599496,1518.985652,8.768722792532465,1,317.0143479999999
645,-8542830568040865706,2122.0,366.0,13,0,236.06939722118474,1905.8546939999999,8.073281486012831,1,216.14530600000012
646,-3385702812193266115,6071.0,816.0,20,7,564.1923382656289,4918.038993,8.716954590554055,4,1152.9610069999999
647,-874417288465355635,3425.0,378.0,9,3,315.3567792374397,2992.302842,9.488626974297652,3,432.69715799999994
648,-2844474078749470738,1250.0,513.0,10,2,210.54613853852766,1267.259558,6.018916171042031,1,-17.25955799999997
649,-6573780930841130676,5924.0,566.0,5,7,376.94817965358664,4841.242184,12.843256567650958,1,1082.7578160000003
650,-5242469274674390748,5422.0,521.0,9,3,460.67908639638824,4754.90234,10.321506837210048,2,667.0976600000004
651,1064184367097176144,5176.0,933.0,8,4,593.1985372547006,4953.781853,8.35096774837967,2,222.2181469999996
652,8965227569750206509,3851.0,782.0,6,6,312.2166731251815,2873.786949,9.204463426742656,2,977.2130510000002
653,2971937207086156260,3675.0,753.0,15,2,476.95677712432666,3098.216715,6.495801849550821,2,576.783285
654,2885264141775304810,4627.0,758.0,8,4,587.4213397954901,4497.672752,7.6566383399790325,2,129.3272479999996
655,1473332701574930764,3738.0,943.0,14,1,595.8226186344772,3921.81958,6.582193185260632,2,-183.81957999999986
656,3181641136439846951,2979.0,451.0,22,9,347.12647490051694,2732.953499,7.873077096131138,1,246.0465009999998
657,-2120248909170291304,3657.0,651.0,15,2,395.5259438431887,2743.600004,6.936586706149761,2,913.3999960000001
658,-2224496046185142221,3248.0,290.0,20,7,199.2088206346287,1673.992647,8.403205448770214,2,1574.007353
659,9002290163035425374,4719.0,599.0,8,4,219.5944549324784,2441.157819,11.116664215180728,4,2277.842181
660,-433593063043952170,4202.0,599.0,23,10,425.28755328301827,3974.978305,9.346566280426154,3,227.0216949999999
661,-4691102179554974720,2924.0,545.0,7,5,373.6207514881398,2771.63398,7.418308455728222,2,152.36601999999993
662,-4080999346656707986,5792.0,955.0,6,6,544.1400099500814,4960.411711,9.116057669523437,3,831.5882890000003
663,2193784150693298895,2660.0,507.00000000000006,13,0,401.2477353808809,2382.61949,5.9380260121301855,1,277.38050999999996
664,-5267187764613092307,1894.0,301.0,20,7,243.4921723509402,2317.945132,9.51958787676835,2,-423.94513199999983
665,-5046659812959048674,2168.0,138.0,21,8,159.06096212815117,836.9433730000001,5.261777382722588,1,1331.056627
666,7264557192678400967,2633.0,497.00000000000006,6,6,263.020096138307,2094.647899,7.963832154857651,2,538.352101
667,1766861588867065753,2783.0,505.00000000000006,16,3,231.13764047126446,1508.4217680000002,6.526075826180853,3,1274.5782319999998
668,6203174131133447005,3451.0,397.0,3,9,277.13116082589795,2936.627378,10.596525375379484,2,514.3726219999999
669,-6123247616203649279,4988.0,676.0,22,9,529.6130685388282,4568.700581,8.626487623511219,1,419.29941899999994
670,9115622123390073863,5206.0,968.0,6,6,429.5443112614785,3964.583686,9.229743200083076,4,1241.416314
671,-3794807984781606049,4681.0,793.0,17,4,476.33516785640967,3361.832552,7.057703858249278,3,1319.1674480000001
672,3924876889646938300,1612.0,315.0,22,9,80.55582746301509,612.405486,7.602249337965878,1,999.594514
673,8302268606373116120,3048.0,705.0,9,3,234.1438361001459,1893.577344,8.087239773376293,3,1154.422656
674,-2507205179775790154,3465.0,609.0,20,7,184.24533431943277,1218.325532,6.612517687355628,2,2246.674468
675,3211462999648753283,1567.0,346.0,12,0,196.81843108495661,1261.500048,6.409460948580949,1,305.4999519999999
676,-5905470155611250916,3830.0,517.0,6,6,390.09169419279334,3625.856479,9.294882544225636,1,204.14352099999996
677,7860329672185629596,2330.0,653.0,16,3,403.8193699473822,2530.358485,6.266065160097958,2,-200.3584850000002
678,1866822117357866794,4760.0,697.0,12,0,580.4987933488957,4422.806933,7.618976962010276,2,337.19306700000016
679,-2727070972612859504,2058.0,330.0,19,6,201.05880659328486,1554.377173,7.730957918915224,1,503.6228269999999
680,-1677859092674636323,4353.0,686.0,10,2,344.38605124504943,3771.8594789999997,10.952416526057602,2,581.1405210000003
681,-3432851538250773215,3055.0,492.00000000000006,20,7,316.323791807978,2581.403701,8.160637194710356,2,473.5962989999998
682,-5834857240492440544,3081.0,686.0,14,1,288.10388642140805,1831.336527,6.356514484227795,4,1249.663473
683,-4602627373878929593,5081.0,738.0,11,1,428.67543825891096,3550.950837,8.28354162632313,3,1530.0491630000001
684,-1588708767616706137,2756.0,572.0,9,3,220.27705772058417,1687.542051,7.66099778371202,3,1068.457949
685,6338536279121910606,8820.0,751.0,4,8,553.6900061567974,7476.87036,13.503711963120846,4,1343.12964
686,-545305612424262772,3981.0,780.0,13,0,538.8965597720432,3893.637763,7.22520434097229,4,87.36223699999982
687,-71356397212560157,2310.0,385.0,22,9,238.33622741617822,2253.953648,9.457033336624017,1,56.04635199999984
688,3401791992903226583,2352.0,437.0,12,0,291.067623524404,2136.335932,7.339654978221524,2,215.66406800000004
689,3737494283800015671,3226.0,555.0,17,4,398.6320267634768,3053.746926,7.66056593794934,1,172.2530740000002
690,-3956932062670889241,4131.0,552.0,11,1,290.58412506091304,2307.876387,7.942197071213771,3,1823.1236130000002
691,-2342029919416548669,4614.0,702.0,18,5,417.02117830259994,3719.618097,8.919494477810337,5,894.381903
692,-8352359840018519214,3070.0,736.0,7,5,348.33400388095754,2334.056763,6.700628526055869,3,735.943237
693,4634671630601406556,3349.0,892.0,10,2,206.2852521388139,1686.582323,8.175971406162676,4,1662.417677
694,-787592966800261876,3305.0,742.0,18,5,453.2014353559299,3101.277325,6.843043916143725,2,203.72267499999998
695,-8429176412860178300,2704.0,617.0,20,7,407.7654785538948,2450.017912,6.008399535656568,2,253.9820880000002
696,321925386901303815,2171.0,558.0,19,6,335.56554121096667,2296.169488,6.842685574072164,1,-125.169488
697,-7581804300746628394,1954.0,356.0,16,3,230.6045884745081,1879.340328,8.149622435668705,1,74.659672
698,8432843785869091308,2162.0,632.0,8,4,307.25013067425755,2172.1727300000002,7.0697210941235,3,-10.172730000000229
699,-517199697680567551,3683.0,999.0,11,1,311.64360345032617,2251.074377,7.223233052363308,4,1431.925623
700,4531124492402831291,2614.0,641.0,15,2,379.9930595456629,2359.868234,6.210292990144521,2,254.13176599999997
701,7068031077602518750,4264.0,711.0,7,5,372.13287342770906,3443.876739,9.254427611510144,2,820.1232610000002
702,-3204499848153985479,2013.0,642.0,13,0,316.9936322891972,2297.5609170000002,7.247971829616777,2,-284.56091700000025
703,-4951388496919422955,1364.0,309.0,18,5,195.8787967788531,1526.528745,7.793231172046911,1,-162.52874500000007
704,-8661429424059846239,3462.0,590.0,12,0,338.68645593663865,2686.768155,7.932906993784953,4,775.2318449999998
705,-296854421135153474,2376.0,411.0,17,4,342.2319073924446,2187.031681,6.390496133640994,3,188.96831900000006
706,-831864263381958948,1667.0,258.0,6,6,144.33635665272672,1406.209849,9.742589335155113,1,260.7901509999999
707,-472191072849310745,1179.0,267.0,11,1,143.5193407201716,794.963659,5.539069891283774,2,384.036341
708,-1534658041865909264,3838.0,836.0,13,0,520.5651372664839,3021.385469,5.804048816763759,3,816.6145310000002
709,-1279434525146176679,3513.0,550.0,7,5,284.8290192436197,2586.679935,9.081518245118007,1,926.3200649999999
710,6461308434677534760,3006.0,650.0,19,6,296.03020021240883,2221.404414,7.503979027835973,3,784.5955859999999
711,4248050275791940286,3243.0,604.0,19,6,363.1957638851668,2909.070586,8.009648997227218,2,333.9294140000002
712,-3219090223103349285,6160.0,983.0,6,6,591.7357530945237,4796.491087,8.105799019100017,3,1363.5089129999997
713,-1356129271336034910,7908.0,856.0,17,4,875.578117926772,7314.943685,8.354415825649696,3,593.0563149999998
714,-7832264667839404520,1643.0,321.0,7,5,173.00337369534319,1224.792133,7.079585252232386,3,418.2078670000001
715,1667412170742570894,5455.0,805.0,20,7,617.7327794785114,5200.216749,8.418230214996866,1,254.78325099999984
716,-80382819498756657,2335.0,428.0,17,4,182.799729735965,1259.130946,6.888035052451567,2,1075.869054
717,-6483202980961339485,1145.0,222.0,18,5,45.27257345477014,276.09252,6.09844987663076,2,868.9074800000001
718,3610737136553930806,1141.0,162.0,6,6,103.60436986995975,825.6697449999999,7.969449030348325,1,315.3302550000001
719,8871071126798909314,3476.0,688.0,17,4,447.57643284027887,3188.856372,7.12471912733164,2,287.1436279999998
720,-1486571158132699341,5423.0,690.0,21,8,518.9887287722462,4333.827758,8.350523850975314,3,1089.1722419999996
721,3992400315217084197,3852.0,652.0,19,6,445.90039170364093,3366.521374,7.54994038273349,3,485.4786260000001
722,5297782154252211729,3745.0,825.0,12,0,557.457204667606,3708.281934,6.652137424990553,2,36.71806599999991
723,-575587197206981253,5314.0,819.0,19,6,576.7540021759156,5176.309203,8.97489949522912,3,137.6907970000002
724,7417495387987752780,2998.0,502.00000000000006,6,6,287.34696374453154,2491.164402,8.669534452484394,4,506.8355980000001
725,-7507443624247537124,4232.0,591.0,9,3,231.00746517982662,2406.735823,10.418433106161691,2,1825.264177
726,-2128003428605687711,1621.0,378.0,6,6,100.24703544452396,901.2420569999999,8.990211560906868,2,719.7579430000001
727,-6353376381402469642,6353.0,692.0,23,10,566.0499721393157,5180.229018,9.151540098874957,5,1172.770982
728,4801186219930222258,2265.0,321.0,10,2,239.91229077804442,2144.730186,8.93964281298203,2,120.26981400000022
729,2175182667348670550,5185.0,798.0,18,5,466.21375806853297,4140.218482,8.880515451007758,2,1044.7815179999998
730,6058061387884042034,4082.0,254.00000000000003,12,0,143.6627992220109,1081.1958459999998,7.525927740898059,3,3000.8041540000004
731,-923977185937267934,2990.0,893.0,21,8,506.6104186822275,4179.910371,8.250739062715285,3,-1189.910371
732,-5562905800078337269,2841.0,836.0,17,4,93.76325320151379,742.4068139999999,7.917886684290236,1,2098.593186
733,-1044971913211851723,4148.0,666.0,23,10,477.6043925486091,4271.477429,8.94354720275162,1,-123.47742899999957
734,-1610767220463306301,2556.0,519.0,18,5,380.01314741755436,2337.583912,6.1513237841518364,3,218.41608799999995
735,-4254723246438170417,2035.0000000000002,650.0,14,1,318.5169227478494,2105.845236,6.611407701144566,3,-70.84523599999989
736,-6203047821529130854,3024.0,729.0,6,6,262.63684650724315,2267.13114,8.63218992365367,4,756.86886
737,-8477350351170655110,4043.0,558.0,19,6,513.279185756333,3798.274071,7.400015773877764,2,244.72592900000018
738,-7579981961368729347,5837.0,876.0,20,7,602.7831911718139,5955.560392,9.88010362469192,5,-118.56039200000032
739,8749901972236935987,5737.0,640.0,3,9,444.59374989451396,5653.855378,12.716902519078273,3,83.1446219999998
740,-7769983787157590449,1900.0,351.0,23,10,217.48152131563538,1749.957324,8.04646442333945,2,150.04267600000003
741,687897748657059503,981.0,303.0,20,7,189.9783211729403,1474.845875,7.763232488287041,1,-493.845875
742,5591161137656177454,5048.0,683.0,7,5,296.99648162153744,3770.950487,12.696953399620813,2,1277.049513
743,-8950240276220299762,5864.0,607.0,22,9,558.3892942632522,5708.325695,10.22284229594992,4,155.67430499999955
744,2775143055585966406,5760.0,872.0,9,3,388.1831562397231,3952.310587,10.181561264237969,4,1807.689413
745,576183105038386125,4590.0,892.0,5,7,480.0634284800783,4418.276537,9.203526606866596,3,171.72346300000027
746,5275748275181021175,1645.0,285.0,22,9,128.66193208276925,1129.325934,8.777467551734693,1,515.674066
747,6371633526940747105,1889.0,275.0,20,7,90.44823853879103,842.940834,9.319593699312158,1,1046.059166
748,-6412872303981109764,3123.0,496.00000000000006,3,9,248.776224702354,2931.60077,11.78408738016459,2,191.39923
749,-4487172553301913096,3152.0,413.0,8,4,325.87799750500324,3083.320498,9.46157924624126,2,68.67950199999996
750,3805586357374674558,3235.0,410.0,5,7,254.51882094635724,2190.4689240000002,8.606314125829094,1,1044.5310759999998
751,2272113953002329966,1890.0,749.0,12,0,283.57099978421485,1666.702586,5.877549492960451,2,223.2974139999999
752,1615673117383192800,1673.0,420.0,7,5,226.27789989035634,1548.257618,6.842283841021209,3,124.7423819999999
753,-6420092854517595025,2045.0,867.0,9,3,353.0533886121656,2278.6412920000002,6.454098347440369,1,-233.64129200000025
754,-5541134951296627793,4067.0,614.0,6,6,391.5721341620067,3569.811999,9.116613996651374,1,497.188001
755,1872175822067885527,2400.0,919.0,16,3,512.5460747509636,2991.654415,5.836849724102536,4,-591.654415
756,-4292596269965380885,4723.0,573.0,5,7,516.3234775267774,5041.720833,9.764655400041397,1,-318.7208330000003
757,6551016538010018656,1956.0,400.0,10,2,250.49248019248105,2025.586926,8.086418101028492,1,-69.58692599999995
758,5502992867897702142,3742.0,705.0,6,6,456.5715235719088,3770.189772,8.257610423235704,2,-28.189772000000175
759,-4918959035330405933,6456.0,841.0,6,6,115.50724513875248,994.771921,8.612203674367226,2,5461.228079
760,-976331837408568711,3159.0,740.0,18,5,447.05815657942804,2975.936569,6.656710151023205,3,183.06343100000004
761,6487843786844043256,4119.0,660.0,7,5,467.135908193912,3744.308934,8.015459459061123,3,374.69106599999986
762,3190540510349233594,2255.0,497.00000000000006,12,0,264.31583970401687,2096.446958,7.931597895713019,1,158.553042
763,5475201627387199239,1427.0,290.0,15,2,182.54140866844432,1149.705531,6.298327263860696,1,277.29446899999994
764,-6109385276000619047,4900.0,534.0,3,9,475.48144782810783,4627.520036,9.73228305149963,1,272.4799640000001
765,-4172697647324921633,3190.0,642.0,14,1,562.2885963328147,3385.617471,6.021138420876095,3,-195.61747100000002
766,4924502256861887707,2798.0,517.0,8,4,236.76581159722446,2471.7383839999998,10.439591625689658,2,326.26161600000023
767,-7723424750027521653,3550.0,548.0,19,6,400.1305595012192,3355.071441,8.384941767962557,2,194.92855899999995
768,9094995769679914393,2404.0,601.0,16,3,264.92525519008996,1821.0203700000002,6.873713752557778,3,582.9796299999998
769,-1192707391945981694,1876.0,875.0,4,8,591.956594286378,5795.714729,9.790776528111682,3,-3919.7147290000003
770,-4508837738549421129,3498.0,425.0,5,7,295.1977601589752,3283.230432,11.122138698585841,3,214.76956800000016
771,824886605208808855,3876.0,823.0,6,6,274.56297953252164,2376.165333,8.654354410946892,4,1499.834667
772,3197120195809908802,3855.0,636.0,19,6,470.79319790327537,3673.230434,7.802216451637576,0,181.76956599999994
773,-1826934549790487747,5647.0,781.0,11,1,585.0420927844924,5358.684488,9.159485367104924,4,288.3155120000001
774,6378203341062502373,1509.0,206.0,10,2,166.44594136620017,1279.855748,7.689317849956884,1,229.14425200000005
775,3937754682929437166,0.0,50.0,0,12,53.73993227181593,416.662172,7.75330660806433,1,-416.662172
776,4633961700836411154,3037.0,678.0,13,0,455.54717139228904,2886.678892,6.3367288247613125,4,150.3211080000001
777,6094571968827430114,4663.0,943.0,8,4,35.022268924531105,226.162974,6.457690519347983,1,4436.837026
778,-1806789640822153717,1232.0,161.0,1,11,170.1815427245513,1552.346552,9.121709247356883,1,-320.346552
779,-3576190486956120988,4753.0,614.0,7,5,235.94680470101784,2494.662449,10.57298678895497,3,2258.337551
780,-7640330276258276322,4310.0,615.0,8,4,482.1929679718877,4246.039516,8.80568527131144,2,63.96048400000018
781,-3490944793855419383,3942.0,853.0,15,2,231.60866569746608,1235.890432,5.336114813658811,2,2706.109568
782,4888213160576142314,8798.0,987.0,4,8,793.2568884493573,8209.24893,10.348789968968658,7,588.7510700000003
783,1581862732587205870,3381.0,497.00000000000006,7,5,292.0279831788167,2570.978475,8.80387710456405,2,810.0215250000001
784,4818037178144722809,1821.0,419.0,17,4,281.15894307760465,1564.31805,5.563821064614764,1,256.6819499999999
785,5730004084328697432,6256.0,763.0,5,7,334.3580449368486,4139.947235,12.381778448853911,3,2116.0527650000004
786,7597067783850233098,2818.0,337.0,4,8,220.96276465006517,2324.197211,10.51850167914395,3,493.80278899999985
787,-2108331774592480996,4417.0,674.0,2,10,400.27117373798416,4272.723566,10.674572255849997,3,144.27643400000034
788,4946081465438162982,2997.0,560.0,5,7,216.84807223517538,1927.296537,8.887773440336673,3,1069.703463
789,-6494757090321495589,5850.0,789.0,20,7,547.401348325612,4782.772338,8.737231562599389,1,1067.2276620000002
790,1142454823300014536,6070.0,954.0,17,4,538.0913410593241,3474.333611,6.456772941486449,3,2595.666389
791,1119162117853146924,3696.0,455.0,9,3,421.47528796351827,3523.062389,8.35888245316282,3,172.93761099999983
792,-2977743996905144707,4234.0,708.0,11,1,462.67912638343125,3813.329497,8.241844681447374,2,420.6705029999998
793,-1227879621543766065,2742.0,497.00000000000006,5,7,183.47502356145586,1692.943421,9.227105619817186,2,1049.056579
794,-2955860320715702261,1799.0,339.0,21,8,186.4320648834486,1722.5017169999999,9.239299677750463,1,76.49828300000013
795,6969578892937607377,1914.0,359.0,5,7,162.07452358964176,1398.589005,8.629295795686573,2,515.410995
796,-7592001912257831666,3290.0,481.00000000000006,19,6,355.0448443153944,2551.846225,7.187391299599148,2,738.1537750000002
797,-1008618330300427267,2175.0,636.0,21,8,308.8711979348606,2224.33941,7.2015112605905784,2,-49.33941000000004
798,-2937673223828998191,2942.0,453.0,9,3,242.41224961331932,2043.055535,8.428021018982964,2,898.944465
799,6996519921411146695,6700.0,843.0,6,6,479.3717369140855,6059.110664,12.639691073581028,4,640.8893360000002
800,-5148136454408570970,4642.0,946.0,8,4,509.7858472893567,3917.228242,7.6840662855368835,4,724.7717579999999
801,5759294061605141764,2058.0,416.0,19,6,249.63193047856663,1948.643262,7.806065747535892,2,109.35673799999995
802,-9012337628856793492,3972.0,503.00000000000006,18,5,340.93964216779926,3546.437183,10.401950211628838,1,425.562817
803,4640032336367327027,5878.0,794.0,10,2,567.893222821387,5492.774194,9.67219535868203,2,385.2258060000004
804,-3962902624552713219,3411.0,428.0,21,8,364.2585745604856,3187.512662,8.750686695147953,2,223.4873379999999
805,8764909682556086440,2451.0,541.0,9,3,199.78928400109618,1584.794257,7.932328627752151,3,866.205743
806,4208742678133634032,2825.0,435.0,17,4,217.59194622107864,1605.361152,7.377851891489193,2,1219.638848
807,4454354031452707453,3543.0,786.0,17,4,468.38648624825356,3105.606733,6.630436240540831,2,437.3932669999999
808,-5098838514297184236,6317.0,878.0,8,4,514.0144109910416,4503.617991,8.761657056106333,3,1813.382009
809,6888871103864537263,2579.0,341.0,19,6,261.525286484845,2427.224433,9.281031542396011,1,151.77556700000014
810,3715219683901469912,3514.0,523.0,7,5,401.18815542896107,3223.254245,8.03427070660551,3,290.7457549999999
811,-7278967608217872474,2704.0,607.0,17,4,371.0126272783837,2576.23149,6.943783851504773,1,127.76850999999988
812,6580464410876227158,435.0,935.0,17,4,131.74214962607152,695.691019,5.280701893620264,2,-260.691019
813,3750332986676600804,1799.0,382.0,12,0,194.2281090360733,1393.679446,7.175477601654233,1,405.3205539999999
814,-5689215311534045702,3662.0,766.0,12,0,396.9866699553251,2665.596937,6.714575422141939,3,996.4030630000002
815,524570180949490621,3757.0,334.0,22,9,335.2179983593099,3075.422344,9.174395047558125,2,681.5776559999999
816,3113493525075674154,8354.0,884.0,23,10,445.50327865303,5049.738663,11.334907968057566,2,3304.261337
817,2496002482811336657,5414.0,966.0,10,2,480.457887379698,4365.531364,9.086189401132659,4,1048.4686359999996
818,3609630780573967859,6077.0,992.0,11,1,530.0027332142683,4883.428775,9.21396904009123,2,1193.5712249999997
819,5835875758160944424,7150.0,716.0,2,10,566.4277559082042,5394.8572110000005,9.524351790194222,3,1755.1427889999995
820,-4140414674412906007,1651.0,324.0,20,7,115.92054565980327,869.986509,7.505024273722665,3,781.013491
821,6683945676689129999,3146.0,481.00000000000006,12,0,259.3410990535027,1874.234057,7.226907203834054,3,1271.765943
822,5850039975376934853,3154.0,910.0,20,7,394.5997674449122,2690.582975,6.81851130430688,2,463.4170250000002
823,8085140143431397427,5126.0,778.0,7,5,436.60739338702854,4283.105432,9.809970002508093,4,842.8945679999997
824,934659107245968751,3648.0,702.0,13,0,319.2021672895562,2596.717558,8.135024834102873,2,1051.2824420000002
825,24620026471004293,1837.0,227.0,3,9,72.21308338990669,675.9111369999999,9.3599539760751,1,1161.088863
826,-7753162391100481967,4722.0,938.0,14,1,611.9268559902913,4017.147281,6.564750740509639,3,704.852719
827,1739758140542161039,5905.0,947.0,18,5,641.3107159144305,5529.413998,8.622051465514238,2,375.586002
