,Id,route_distance_km,delta_time,hours,sym_hours_periods,time,distance,speed_from_node,diff_nodes,diff_dist
1018,636932107333709283,3543.0,786.0,17,4,468.38648624825356,3105.606733,6.630436240540831,2,437.3932669999999
1019,-2844392961638381180,2770.0,723.0,12,0,369.2473324226917,2069.281664,5.604053116438532,3,700.7183359999999
1020,-1359848414795798759,2008.0,224.0,2,10,174.02636395718432,1741.662847,10.008040203773385,1,266.33715299999994
1021,-2455663124370598625,5098.0,800.0,22,9,504.9410586611685,4823.33523,9.552273769910661,2,274.6647700000003
1022,-8734553176191675038,6363.0,627.0,8,4,608.6147977762587,5678.360705,9.3299747652332,4,684.639295
1023,2297479046645697858,3085.0,710.0,10,2,185.76769261741364,1918.59818,10.327943212124243,2,1166.40182
1024,3388935708889277967,4050.0,787.0,9,3,410.23182416490647,3196.176567,7.791147294596992,2,853.823433
1025,-2270804371321170353,3455.0,728.0,15,2,394.211255843461,2281.391562,5.7872309026760185,3,1173.6084380000002
1026,-6627842196912410340,5001.0,626.0,10,2,362.8710910029461,3749.830961,10.333782585534088,2,1251.1690389999999
1027,-5527066790993190040,6728.0,795.0,22,9,447.45399346681194,4681.481451000001,10.462486689924313,3,2046.5185489999994
1028,-3452663737178767223,2704.0,277.0,14,1,171.27868328623944,888.9481810000001,5.190068979654623,2,1815.0518189999998
1029,-4062832622037129153,3250.0,546.0,7,5,329.59507336022665,3273.551387,9.932039801524018,1,-23.551386999999977
1030,2191680434874882248,4407.0,668.0,20,7,503.3831307315293,4387.661443,8.716345811238723,3,19.338557000000037
1031,-8365077197613910275,2208.0,285.0,19,6,111.52417903018235,655.882601,5.881079840296293,2,1552.117399
1032,3574939758673467369,4774.0,554.0,9,3,353.1233230636165,3538.603625,10.0208720123607,2,1235.3963749999998
1033,6616025517454336524,4730.0,822.0,9,3,546.7279078387784,4404.3382,8.05581375461589,3,325.66179999999986
1034,917669137870386247,4708.0,767.0,16,3,499.7412119587197,3693.967339,7.391760476430616,3,1014.0326610000002
1035,1356024468654387600,1799.0,310.0,4,8,288.5196497290536,2047.946316,7.09811729607744,1,-248.94631600000002
1036,1397322100834108837,2213.0,664.0,7,5,260.2172248850168,1992.9506000000001,7.658795842130102,3,220.04939999999988
1037,-140640869825104753,2624.0,423.0,6,6,287.0543547570811,2528.508229,8.808464972216647,1,95.49177099999997
1038,291246351405000388,1460.0,371.0,8,4,176.6222438885572,1274.838788,7.2178835458821435,0,185.16121199999998
1039,-4642355901554519922,4970.0,747.0,7,5,691.315514780771,5656.651253,8.182445109443016,3,-686.651253
1040,-3346859756240338754,7481.0,981.0,5,7,626.2279626551194,6090.649876,9.725930873761198,4,1390.3501239999996
1041,-4226534304124109279,2342.0,855.0,12,0,301.8115164114434,1784.00088,5.910976828226686,4,557.99912
1042,-6693435122880632709,2165.0,693.0,16,3,412.66183363717215,2497.425537,6.0519905972109616,3,-332.4255370000001
1043,6442610511121233549,3056.0,726.0,12,0,282.7774232874246,2409.552538,8.521021621838774,3,646.4474620000001
1044,-4927811010893458043,2594.0,765.0,15,2,329.2075512974467,2098.880425,6.37555370989535,5,495.11957500000017
1045,-8929874601401274774,4523.0,713.0,22,9,352.80995869376557,3312.797608,9.389750845654175,2,1210.2023920000001
1046,3306054413894007285,3655.0,784.0,20,7,509.4629783397547,4195.534188,8.235209164113291,3,-540.5341879999996
1047,8359959665931576456,2162.0,632.0,8,4,307.25013067425755,2172.1727300000002,7.0697210941235,3,-10.172730000000229
1048,5061512901535739563,5472.0,827.0,13,0,617.9402547251592,4618.3151450000005,7.473724376564665,3,853.6848549999995
1049,6027913670133945499,2955.0,412.0,22,9,260.3381655949383,2002.658281,7.692526665936288,3,952.341719
1050,-2490645446368584300,7085.0,895.0,22,9,762.2227310783616,6691.560077,8.779008817452944,2,393.4399229999999
1051,1764783303216158009,2423.0,421.0,7,5,323.3612705894659,2381.753599,7.365611826853052,1,41.24640099999988
1052,-7516540176930041929,3300.0,500.00000000000006,6,6,316.6589599934641,2975.561857,9.396739814535538,1,324.43814299999985
1053,-7493473476464650059,2484.0,360.0,19,6,305.62289677248873,2172.5974619999997,7.108752272632639,3,311.4025380000003
1054,3661993442116570319,2051.0,305.0,17,4,213.5997076928311,2198.137299,10.290919040774392,1,-147.13729899999998
1055,3998162480174837052,6586.0,757.0,17,4,609.5450538210162,5230.687285,8.581297235061994,1,1355.312715
1056,3909281259028088722,1618.0,364.0,17,4,142.69445468340962,910.761821,6.382601363316257,3,707.238179
1057,2787070833505106625,5725.0,828.0,9,3,613.6090767060325,6589.564713,10.739027441337743,5,-864.5647129999998
1058,-2493891314720138318,7549.0,983.0,22,9,774.7360184458356,7661.859101,9.889638429835912,3,-112.85910100000001
1059,3168698341252868184,2597.0,743.0,19,6,538.3416352350581,3731.900303,6.932215639183335,2,-1134.900303
1060,-7364406004846306948,2145.0,264.0,4,8,199.85934364569934,2031.481749,10.164557292859469,2,113.51825099999996
1061,-5733215541853178206,4651.0,703.0,21,8,524.491909052988,5354.538315,10.209000792153391,2,-703.5383149999998
1062,4500905097301887616,1966.0,392.0,4,8,250.2778087752306,2607.925207,10.420121623096534,2,-641.9252069999998
1063,-1149182710853223018,2868.0,594.0,20,7,386.22536588772505,2698.757981,6.987521326562803,1,169.2420189999998
1064,-4225405923848162247,2531.0,525.0,15,2,332.82803322069947,2297.212724,6.9021010693432485,3,233.78727600000002
1065,286260362365116881,5026.0,981.0,15,2,705.1124219228643,4754.095083,6.742322125081032,3,271.90491699999984
1066,-2437328015046093208,2013.0,642.0,13,0,316.9936322891972,2297.5609170000002,7.247971829616777,2,-284.56091700000025
1067,1355520821247297408,7397.0,795.0,21,8,548.5102118428506,5207.917284,9.494658753029888,2,2189.082716
1068,2507663057578896343,4468.0,609.0,17,4,332.7654443297369,2388.297653,7.177120382227665,2,2079.702347
1069,-6396167003876445605,4438.0,804.0,14,1,256.20073844943636,2151.576776,8.398011610043168,4,2286.423224
1070,-2670499696002281042,206.0,679.0,20,7,570.4003794434019,5328.291357,9.341318044352214,1,-5122.291357
1071,5375656509279289643,5169.0,851.0,7,5,394.0237169124546,3827.795446,9.714632093708389,4,1341.204554
1072,3645080272585751414,2541.0,633.0,16,3,156.52294682232284,1363.6755249999999,8.712304187244682,3,1177.3244750000001
1073,-3580355368749640591,2140.0,233.00000000000003,7,5,62.74578615320578,530.423414,8.453530452305918,1,1609.5765860000001
1074,-6640488150235759420,2352.0,420.0,18,5,329.5912937718022,2415.730527,7.32947311609684,1,-63.730527000000166
1075,-4760391404547866609,3821.0,952.0,16,3,468.1376070601793,3005.152041,6.419377541299916,3,815.8479590000002
1076,-6578400273440135457,3316.0,362.0,10,2,301.5306181144544,3081.757502,10.220380010729897,1,234.24249800000007
1077,5964161400503757155,2869.0,400.0,17,4,330.14796302906,2545.0030269999997,7.70867402497342,2,323.99697300000025
1078,4276947547841431830,3173.0,355.0,8,4,283.029834471131,2875.554552,10.159899069909912,2,297.44544799999994
1079,-296629779769616529,4467.0,658.0,8,4,627.8912122113629,4711.081485,7.503021850565634,3,-244.0814849999997
1080,-2216456695570394243,3373.0,742.0,13,0,459.10804800995606,3318.5347,7.228221579613947,4,54.46529999999984
1081,6625994059561049741,6614.0,843.0,17,4,827.2671090246882,6466.441106,7.816630246092646,4,147.55889399999978
1082,-6764686192308670665,2370.0,485.00000000000006,14,1,244.41438294578205,1578.830501,6.4596464494899575,2,791.1694990000001
1083,9216341926175895313,4506.0,590.0,19,6,440.14593310869265,4212.18727,9.569978848264887,4,293.81272999999965
1084,-4954899536374748622,6616.0,815.0,23,10,630.8202467332245,5912.863657,9.373294036804378,3,703.1363430000001
1085,2796722200412133909,1780.0,349.0,14,1,244.9752471312685,1622.006997,6.621105666773171,1,157.99300300000004
1086,-480499699963938898,5355.0,605.0,22,9,393.546038356353,3633.029334,9.231523074589608,3,1721.9706660000002
1087,4248213461466616721,1951.0,243.00000000000003,6,6,190.57073721035044,1739.673056,9.128752301985184,1,211.3269439999999
1088,-4861876509667476808,5837.0,876.0,20,7,602.7831911718139,5955.560392,9.88010362469192,5,-118.56039200000032
1089,-3298637945502004805,4494.0,880.0,22,9,584.8410639430264,4178.633662,7.144904692272209,2,315.3663379999998
1090,1933919802893561200,1947.0,538.0,15,2,278.36212870053515,1831.8606770000001,6.580854534888022,2,115.13932299999988
1091,-9077174006094158041,1848.0,386.0,16,3,277.78993260986334,1727.498368,6.218722009721466,0,120.50163199999997
1092,-8660255879985587209,4750.0,737.0,16,3,513.8391759437013,4063.699301,7.908504238776139,2,686.3006989999999
1093,4773288292596056793,7116.0,880.0,18,5,555.5851848002757,5176.507403,9.317216413646586,3,1939.4925970000004
1094,-1539863956299292088,4968.0,862.0,6,6,540.0962946987544,5154.499724,9.543667998824152,2,-186.49972400000024
1095,-3731993910781481432,3185.0,409.0,5,7,50.19064559853527,422.858405,8.425044148313175,3,2762.141595
1096,9062105582347228055,5375.0,900.0,6,6,359.1010132806201,3768.825641,10.495168494706654,5,1606.174359
1097,-794361648044380087,2982.0,368.0,21,8,312.88235352216793,2479.004685,7.923120805930529,3,502.9953150000001
1098,2108110224396737281,2892.0,743.0,12,0,455.365344257076,3022.229661,6.636933835908697,2,-130.22966099999985
1099,-4735717652352051686,1716.0,443.0,10,2,183.64625215534812,1203.13293,6.551361195121251,1,512.86707
1100,-125928483737609680,5700.0,762.0,9,3,339.9027427528954,3907.1518690000003,11.49491127184121,2,1792.8481309999997
1101,5770777656726980048,2198.0,355.0,17,4,255.43416571981962,2091.530974,8.188141034720298,2,106.46902600000021
1102,-6115385843201421459,2747.0,455.0,8,4,175.8641823801317,1886.966819,10.729682380243338,1,860.033181
1103,-5845313697084158324,3848.0,600.0,21,8,470.93719790855477,3480.924678,7.391483818774315,3,367.07532200000014
1104,-8189685620294782337,3638.0,526.0,7,5,392.6792482305195,3656.129873,9.310728513093453,2,-18.12987299999986
1105,-1064550610555427790,3815.0,945.0,11,1,509.6869122963527,3668.16379,7.196896175876653,1,146.83620999999994
1106,-7676633068133068709,4667.0,926.0,13,0,617.866771794913,3954.121826,6.399635012760457,4,712.878174
1107,-1516441434160236944,2914.0,337.0,23,10,261.22310095003877,2719.411633,10.410303005782447,1,194.58836699999983
1108,1331703610704594219,5804.0,565.0,17,4,464.71857600453075,3924.269076,8.444398994633131,2,1879.730924
1109,-2103569258368981593,3164.0,745.0,19,6,404.1308018916446,2809.211247,6.951242602273125,2,354.7887529999998
1110,6849687074067591342,3180.0,511.00000000000006,20,7,163.00296142578028,1139.303856,6.989467222156919,2,2040.696144
1111,-6836115471127409873,2082.0,429.0,7,5,163.30575648188528,1506.140312,9.222824378313137,2,575.859688
1112,3184785474795531610,1999.0,559.0,12,0,337.49988062478565,1905.688322,5.646485914223604,2,93.31167800000003
1113,2144367013370043709,3880.0,714.0,18,5,519.4648651298386,4315.917908,8.30839234318812,3,-435.91790800000035
1114,-7478492788027237053,4551.0,978.0,16,3,616.4366693749046,3540.964868,5.744247615234673,4,1010.035132
1115,-6756519210558259983,2566.0,535.0,13,0,328.6286816935578,2256.49988,6.866411867556217,3,309.50012000000015
1116,-8763178454708746801,780.0,158.0,17,4,128.2728194407029,785.862892,6.126495819040474,1,-5.862891999999988
1117,2540623098640234731,2749.0,852.0,15,2,360.8311440071069,2469.183322,6.843043797658905,4,279.81667800000014
1118,1003024626079314408,3567.0,609.0,18,5,437.62554298790684,3600.618229,8.22762356241052,3,-33.618229000000156
1119,-7034417897211815334,3006.0,804.0,16,3,432.96253884424266,2847.110278,6.5758813351384235,3,158.8897219999999
1120,6018859720888108964,2433.0,334.0,10,2,112.14643030910109,821.852862,7.328390745338807,2,1611.147138
1121,5108628671654740563,6284.0,859.0,22,9,568.8054560677355,5568.240403,9.78935828340035,3,715.7595970000002
1122,2604475905438310577,2520.0,878.0,6,6,437.3631751167415,3328.683963,7.610800708384979,4,-808.683963
1123,-5492018091645322577,2698.0,405.0,9,3,250.83437452411258,1681.151619,6.7022377702,3,1016.848381
1124,3466063082176578635,2424.0,409.0,18,5,268.4203541947263,2353.561671,8.768193746188867,1,70.43832900000007
1125,7660887530666904294,2446.0,751.0,13,0,325.0618751360697,1882.348385,5.790738714627964,2,563.651615
1126,-2734255515228786759,2319.0,439.0,14,1,346.33082456774656,2355.361899,6.800901715692541,2,-36.361898999999994
1127,-2458832365516093459,3130.0,943.0,15,2,391.4185087343283,2426.3306549999998,6.1988143147488435,4,703.6693450000002
1128,-767334370801220602,4856.0,659.0,17,4,319.56132250032346,2555.662524,7.997408772763522,3,2300.337476
1129,-6473296112331570541,2982.0,436.0,22,9,159.68322877866567,1263.014438,7.909499624100436,1,1718.985562
1130,6008021233921236511,2734.0,321.0,21,8,252.3598192303201,2294.650061,9.092771059983015,2,439.3499390000002
1131,-4221448510107532162,4923.0,944.0,10,2,558.5050239842842,5272.768954,9.440862172348822,5,-349.7689540000001
1132,-528522250252697766,1609.0,214.0,8,4,112.15027396765085,649.919459,5.795076873262617,2,959.080541
1133,-5517088474658189425,2321.0,693.0,14,1,165.84782245734067,1604.264932,9.673114233457293,2,716.735068
1134,4393495749063305793,2157.0,505.00000000000006,12,0,286.7654706426297,1671.773062,5.829757181900684,2,485.226938
1135,-6755335706675572680,5220.0,594.0,9,3,407.8840537748192,4745.166709,11.633616624835417,2,474.8332909999999
1136,3053099736119029157,3616.0,948.0,12,0,758.0479099914274,4908.573418,6.475281249776824,3,-1292.573418
1137,7291620290347149382,5572.0,589.0,3,9,395.35020268075755,5297.807168,13.400289495432336,3,274.1928319999997
1138,7161462954412895597,5409.0,964.0,12,0,702.6995563992423,5547.461193,7.894499352505898,4,-138.4611930000001
1139,8972488123218883733,2796.0,625.0,19,6,277.66304866886867,2109.075248,7.59580814988173,2,686.9247519999999
1140,6501622810489647336,5054.0,802.0,15,2,663.0247765098135,4761.87589,7.182048180863901,2,292.12410999999975
1141,2583080403192043340,4228.0,749.0,7,5,544.7204330549247,3986.885235,7.319140228760244,2,241.1147649999998
1142,3918960876501059450,1561.0,566.0,12,0,97.69262087874971,470.49983,4.816124552374908,3,1090.50017
1143,-5840029427467228206,2324.0,294.0,2,10,279.36251400210847,2371.452356,8.488799452821725,2,-47.45235599999978
1144,-8791155835537596081,4078.9999999999995,848.0,10,2,358.9034316189122,3397.664235,9.466792278006634,3,681.3357649999994
1145,-7520354102076193705,3440.0,880.0,9,3,502.05708230633616,3131.129533,6.236600664243799,2,308.8704670000002
1146,-2399853341967187095,5235.0,861.0,6,6,351.03344030016774,3215.587985,9.160346610426515,2,2019.4120149999999
1147,4166706289702880334,3787.0,460.00000000000006,4,8,363.1569293738862,3753.537863,10.33585637336295,3,33.462136999999984
1148,-3020759822838950111,2074.0,612.0,14,1,334.8802914178516,1907.392112,5.695743108453118,3,166.607888
1149,744588466357181298,3806.0,623.0,8,4,389.79881927104043,3602.911867,9.243003541513481,4,203.0881330000002
1150,1957173164108690974,1416.0,260.0,19,6,132.36998613745325,852.697581,6.441774346901851,1,563.302419
1151,-4173694212225507482,2865.0,207.0,21,8,168.768227044004,1372.290877,8.131215816127487,1,1492.709123
1152,-1166072094488519565,1794.0,412.0,17,4,150.27183185467246,1069.834408,7.119327653066972,2,724.1655920000001
1153,-3715802613719305788,6120.0,977.0,16,3,105.73504655907081,801.03094,7.575831912576777,2,5318.96906
1154,-897888126789146422,1724.0,357.0,6,6,217.4393105425475,1764.180784,8.11343992766567,2,-40.1807839999999
1155,7179382054841381457,2667.0,318.0,7,5,238.3006912164117,2331.354259,9.783245894502217,2,335.6457409999998
1156,7549321813689878750,3025.0,388.0,11,1,144.62845074752144,1030.800098,7.127229066426719,1,1994.199902
1157,-881483040546379802,2892.0,405.0,8,4,294.72438018058114,2621.388153,8.894371586747742,2,270.6118470000001
1158,1618746426012954492,866.0,353.0,16,3,80.34315135424654,407.761469,5.075248631984955,2,458.238531
1159,6639013444327391343,4549.0,941.0,5,7,375.1949008674989,3856.233232,10.277946803338457,4,692.766768
1160,5050066587541407900,5514.0,697.0,18,5,550.1983684493692,4811.970732,8.7458833176144,1,702.0292680000002
1161,-7070171435074318911,2635.0,543.0,8,4,398.6572660157325,3229.806673,8.101712795252402,1,-594.806673
1162,-1746706412800113183,4847.0,788.0,14,1,395.0961908165926,2838.192465,7.183548034553226,2,2008.807535
1163,2935902070131554906,4146.0,936.0,14,1,538.7281972052991,3887.1218,7.2153672671391496,3,258.8782000000001
1164,-5402698493985941285,2998.0,502.00000000000006,6,6,287.34696374453154,2491.164402,8.669534452484394,4,506.8355980000001
1165,5143909952855465134,3309.0,566.0,18,5,411.80013054212094,2760.783929,6.704184200635201,1,548.2160709999998
1166,-8773871800671551075,6221.0,862.0,9,3,615.4000357042601,5255.016619,8.539188030735472,4,965.983381
1167,-7901692765454124232,3526.0,696.0,12,0,459.09262476248074,3355.18894,7.308305032640991,2,170.81106
1168,-745767696450066831,2246.0,500.00000000000006,21,8,150.79873903484088,942.9654830000001,6.2531390450296485,2,1303.034517
1169,-4521229848827750338,1330.0,213.0,21,8,149.010025330812,1139.425859,7.646638918894215,2,190.57414100000005
1170,-1544499443967214678,3292.0,492.00000000000006,7,5,192.6185911040107,1589.884042,8.254052907808312,5,1702.115958
1171,5117288774275590878,6367.0,878.0,7,5,571.9606959301233,4917.002845,8.596749531895654,3,1449.997155
1172,1610501113063393485,4912.0,744.0,7,5,571.2689907166439,5353.809496,9.37178384089038,2,-441.80949599999985
1173,5708408860056461902,1718.0,505.00000000000006,9,3,154.68211979254227,1120.438881,7.243493187853378,3,597.561119
1174,1356994581898515777,3268.0,621.0,15,2,285.4523368193083,2128.007109,7.45485965437036,2,1139.9928909999999
1175,6421938359321068510,1810.0,490.00000000000006,13,0,292.7643097077375,1597.903171,5.457984863643947,1,212.09682900000007
1176,-3632247820654213485,894.0,272.0,13,0,129.3960404702979,892.625585,6.898399531822591,2,1.374414999999999
1177,2566792075077122104,5523.0,691.0,10,2,419.38753672344603,4721.98298,11.259235352799209,2,801.0170200000002
1178,-7954751376356960944,7599.0,743.0,17,4,702.2171541173942,5776.6333859999995,8.226277800434197,3,1822.3666140000005
1179,8557884056502767797,5223.0,775.0,6,6,470.28531373551994,4213.387191,8.959214901976576,2,1009.6128090000002
1180,5429416863817580632,1387.0,322.0,14,1,164.69911173660614,1109.726394,6.737901512029536,2,277.273606
1181,-2444543782309479936,4240.0,644.0,5,7,409.3038519331045,3952.690782,9.65710623863373,1,287.3092179999999
1182,-4920474310854901130,7361.0,878.0,19,6,639.0092317268428,6616.693633,10.354613524313585,2,744.3063670000001
1183,-7002134999447588774,2607.0,425.0,21,8,345.8986632626729,2585.10431,7.473588610074769,3,21.89568999999983
1184,2315761026875480647,2924.0,545.0,7,5,373.6207514881398,2771.63398,7.418308455728222,2,152.36601999999993
1185,7288588258773507847,3780.0,799.0,19,6,495.5124781675659,3514.330222,7.092314274296782,2,265.66977799999995
1186,5147734406869589010,1132.0,252.00000000000003,14,1,165.05904484652314,1001.69459,6.068704631917662,1,130.30541000000005
1187,-7741380940652905848,10843.0,965.0,5,7,735.0675512590823,8872.59044,12.070442267247847,6,1970.40956
1188,-3280317915011455795,2564.0,718.0,6,6,233.42648004905428,2017.754821,8.644069946888509,2,546.245179
1189,4911054531665099753,5487.0,780.0,12,0,492.99897670796616,4259.691071,8.640364934313604,2,1227.3089289999998
1190,-2882665091381221141,6139.0,690.0,6,6,359.4185510519127,2928.725439,8.148509392262808,6,3210.274561
1191,4595192817481749191,2311.0,500.00000000000006,15,2,363.0196468908439,2372.213368,6.534669372077538,1,-61.21336800000017
1192,-8357783291810285100,8385.0,512.0,2,10,155.78776330183058,1566.70265,10.05664769038757,2,6818.29735
1193,2552541766370089512,3190.0,642.0,14,1,562.2885963328147,3385.617471,6.021138420876095,3,-195.61747100000002
1194,-2644603429163688021,5371.0,801.0,4,8,573.7021256987441,6387.182665,11.133273486167916,6,-1016.1826650000003
1195,3160934597339139205,4210.0,465.00000000000006,9,3,398.6407019199348,3998.365271,10.029997568595125,2,211.63472899999988
1196,-6590056321071743497,2176.0,511.00000000000006,6,6,246.85710663540323,2038.800212,8.259029848434608,2,137.1997879999999
1197,8380873384036426305,4290.0,787.0,17,4,395.54167578707944,3139.890643,7.938204328916802,2,1150.1093569999998
1198,1622020291716615389,6160.0,924.0,7,5,574.6465614944498,5321.549003,9.26056007219561,3,838.4509969999999
1199,540144075500281076,3027.0,514.0,19,6,292.67777707328656,2402.7177389999997,8.209430053168536,1,624.2822610000003
1200,4379549640971676146,5597.0,643.0,8,4,538.8703838200895,4988.689899,9.25768060147383,3,608.310101
1201,4817279104522659616,4300.0,492.00000000000006,23,10,398.9477049860453,3514.065614,8.808336456335594,3,785.9343859999999
1202,6310763183668035893,1985.0,338.0,20,7,248.9887199415924,1832.141304,7.358330547784584,1,152.858696
1203,1112418352101229144,2221.0,545.0,12,0,309.72187789404705,1846.303359,5.9611654544843065,3,374.696641
1204,-7876464878526776518,685.0,262.0,17,4,85.02833864290945,463.869768,5.455472556603719,1,221.13023199999998
1205,3202393466581974465,4964.0,731.0,8,4,212.26425328903738,1999.158803,9.418254708567307,3,2964.8411969999997
1206,2064875961615775513,5386.0,574.0,19,6,533.8216234254372,5524.821585,10.349564990545371,1,-138.8215849999997
1207,1530533459540518298,1698.0,554.0,9,3,135.8792854238904,1177.882354,8.668593967987588,1,520.1176459999999
1208,-1443511817760707759,1838.0,730.0,14,1,571.9616409970164,3253.870434,5.688966183690233,3,-1415.870434
1209,-5281121113648358358,2242.0,554.0,12,0,379.3714712841519,2465.432128,6.498728329925932,1,-223.43212799999992
1210,8044675301365127468,2486.0,865.0,9,3,443.2208934743926,3567.742822,8.049581765048558,3,-1081.7428220000002
1211,-3349032786360035341,2402.0,600.0,11,1,229.4020290023862,2244.804706,9.785461426658305,2,157.1952940000001
1212,-3407337671999134932,3144.0,706.0,10,2,376.9108365230381,2608.967389,6.9219750036041505,4,535.0326110000001
1213,8292409959976670408,2399.0,482.00000000000006,20,7,280.10454095431646,2237.689156,7.9887642962737795,2,161.3108440000001
1214,-1525563932478552505,3196.0,571.0,19,6,328.4554884403894,2423.008052,7.3769753810636844,5,772.9919479999999
1215,-9045052057262410839,1402.0,138.0,18,5,135.18156769414531,1143.800198,8.461214184080939,1,258.1998020000001
1216,-1487865460751876222,3291.0,841.0,15,2,444.23513101572775,2825.649008,6.360705875600731,3,465.35099200000013
1217,3195382675536788596,2906.0,393.0,20,7,311.8341407054835,2571.691498,8.246985054881701,1,334.30850199999986
1218,-8430757470758674095,3506.0,724.0,12,0,316.8633607573222,2040.3877069999999,6.439329880625366,4,1465.6122930000001
1219,-2358828964098769257,2890.0,475.00000000000006,9,3,217.92449602400418,1512.5685959999998,6.940791988035121,2,1377.4314040000002
1220,3050525879882970602,7371.0,952.0,21,8,659.6360224279712,5683.575312,8.616229433741418,4,1687.424688
1221,-6222517045347551775,4067.0,614.0,6,6,391.5721341620067,3569.811999,9.116613996651374,1,497.188001
1222,-181548955787940672,9740.0,859.0,4,8,508.6178225684533,6121.70427,12.035960987537159,4,3618.29573
1223,372585082770045087,9246.0,684.0,15,2,554.902162538433,3234.598037,5.8291321522394846,1,6011.401963
1224,-3092482907998125237,7515.0,841.0,20,7,781.5971419587064,7844.141379,10.036041533292126,2,-329.1413789999997
1225,-8748373928849940074,3937.0,467.00000000000006,9,3,334.5701011832117,2800.444284,8.370276585074969,3,1136.5557159999998
1226,3401323035371838183,2986.0,799.0,14,1,469.7589295848048,2837.115921,6.039514615523281,2,148.88407899999993
1227,-1815202297041963244,2362.0,353.0,18,5,267.8495946227003,2203.433259,8.226382653682235,1,158.5667410000001
1228,4190269063170328372,3219.0,650.0,16,3,418.8810687707735,2430.476381,5.802306578648563,2,788.523619
1229,-8554713817549892067,2147.0,458.00000000000006,11,1,205.5342369752739,1716.731536,8.352533189915826,2,430.268464
1230,8994394300634002522,2160.0,357.0,17,4,166.01261999632587,1328.904191,8.00483837330807,4,831.0958089999999
1231,-1192116929714268878,3891.0,696.0,19,6,505.63721438299217,4055.194365,8.019968170160068,1,-164.19436499999983
1232,-320317709325525543,5903.0,876.0,8,4,565.269050358882,5025.623972,8.890675986610795,1,877.3760279999997
1233,-5005270477038051703,3384.0,712.0,10,2,411.74909109133,3406.39735,8.272993003995309,3,-22.397350000000188
1234,5637227853143140071,3118.0,480.00000000000006,3,9,397.1353509052191,3096.13482,7.79617028034084,2,21.865179999999782
1235,8595304712723532344,6272.0,720.0,8,4,506.37147634285816,5300.196267,10.467011896640283,2,971.8037329999997
1236,4911313049571046160,3680.0,588.0,18,5,227.85550854112975,1521.705042,6.678377238904101,1,2158.294958
1237,-4210428810403320503,3083.0,456.0,23,10,365.85091180339896,2957.59296,8.084148117660977,1,125.40704000000005
1238,-4230827244971519840,2419.0,367.0,15,2,158.25458855295355,956.628937,6.04487330033974,2,1462.371063
1239,2434180183271628832,2461.0,324.0,9,3,185.35638800566278,1806.7376160000001,9.747371727727037,0,654.2623839999999
1240,6013822553034534606,3487.0,618.0,17,4,432.9539114397502,3140.4348990000003,7.2535085514223905,2,346.5651009999997
1241,3106125989109130633,4173.0,846.0,22,9,593.0605099529798,4420.82945,7.454263731622429,3,-247.82945000000018
1242,-1620657498032473201,1953.0,321.0,14,1,157.7866332179536,914.805434,5.797737205890959,2,1038.1945660000001
1243,-9167055363279446730,2395.0,729.0,15,2,322.31232210715143,2218.673016,6.883612148288924,3,176.3269839999998
1244,-5268746720233519739,5663.0,957.0,19,6,608.708377072437,5095.261792,8.370612240471365,2,567.7382079999998
1245,8748526920678890234,6584.0,900.0,7,5,719.2115429678621,6365.344132,8.850447680154147,1,218.65586799999983
1246,-1047115672254055446,4196.0,341.0,9,3,273.56763237820235,2541.198784,9.289106177907913,2,1654.8012159999998
1247,2196298324897115285,4943.0,995.0,6,6,539.7226785296012,4789.96603,8.874865223469191,3,153.0339700000004
1248,-9022635150311550103,3770.0,433.0,14,1,316.98508999725186,3153.53166,9.948517326248185,2,616.4683399999999
1249,-8436542657069184465,1953.0,419.0,6,6,162.46033362701422,1312.781222,8.080626160807713,1,640.2187779999999
1250,-833575426483347432,3440.0,624.0,7,5,479.9873096368354,3783.7821,7.883087790097739,3,-343.7820999999999
1251,3333741259748642885,2951.0,700.0,7,5,326.31488504218896,2159.412232,6.617571955753142,3,791.5877679999999
1252,9158860578611508084,6500.0,961.0,10,2,464.63563727413856,5199.400193,11.190274218962491,4,1300.5998069999996
1253,-6527525506162799201,3204.0,685.0,17,4,331.3271034168098,2482.868635,7.493708209788527,1,721.1313650000002
1254,-4393234106575939737,3638.0,934.0,14,1,323.7732817210619,1854.698654,5.7283869877745675,5,1783.301346
1255,-5196645558931763726,1486.0,450.0,7,5,72.35854871331155,513.810804,7.10089979880257,2,972.189196
1256,-6108967496202702914,4242.0,659.0,5,7,444.68956687970444,4674.070302,10.510861171754025,4,-432.0703020000001
1257,1094752547311973375,5681.0,847.0,7,5,690.4752034521061,6554.560681,9.492825590592911,3,-873.5606809999999
1258,-3224467240578862893,5166.0,807.0,22,9,636.9059358137317,5328.429851,8.366117430185707,4,-162.42985099999987
1259,604046879969336678,4605.0,617.0,4,8,313.7687248137702,3586.471323,11.43030212819542,2,1018.5286769999998
1260,5488302715227660449,3807.0,631.0,10,2,286.27725442381256,2382.386862,8.321956513083817,3,1424.6131380000002
1261,-755209198564818646,3183.0,708.0,10,2,394.2145645968805,3011.053799,7.638108962511495,1,171.9462010000002
1262,2780602940039783318,3995.0,684.0,8,4,461.20327357491703,3826.317888,8.296380592316979,3,168.68211199999996
1263,-850076872164426423,2803.0,468.00000000000006,6,6,158.28421123195696,1629.211143,10.292947921460588,3,1173.788857
